kind,stage,severity,seed,condition,accuracy,n
ablation,V1,0.4,2,crowded,0.200000,70
ablation,V1,0.4,2,rotated,0.142857,70
ablation,V1,0.4,2,sheared,0.285714,70
ablation,V2,0.4,2,canonical,0.571429,70
ablation,V2,0.4,2,fragmented,0.242857,70
ablation,V2,0.4,2,low_contrast,0.214286,70
ablation,V2,0.4,2,noise,0.157143,70
ablation,V2,0.4,2,crowded,0.228571,70
ablation,V2,0.4,2,rotated,0.471429,70
ablation,V2,0.4,2,sheared,0.542857,70
ablation,V4,0.4,2,canonical,0.314286,70
ablation,V4,0.4,2,fragmented,0.242857,70
ablation,V4,0.4,2,low_contrast,0.257143,70
ablation,V4,0.4,2,noise,0.342857,70
ablation,V4,0.4,2,crowded,0.171429,70
ablation,V4,0.4,2,rotated,0.357143,70
ablation,V4,0.4,2,sheared,0.357143,70
ablation,IT,0.4,2,canonical,0.571429,70
ablation,IT,0.4,2,fragmented,0.328571,70
ablation,IT,0.4,2,low_contrast,0.471429,70
ablation,IT,0.4,2,noise,0.657143,70
ablation,IT,0.4,2,crowded,0.300000,70
ablation,IT,0.4,2,rotated,0.442857,70
ablation,IT,0.4,2,sheared,0.357143,70
ablation,V1,0.4,3,canonical,0.685714,70
ablation,V1,0.4,3,fragmented,0.371429,70
ablation,V1,0.4,3,low_contrast,0.128571,70
ablation,V1,0.4,3,noise,0.100000,70
ablation,V1,0.4,3,crowded,0.228571,70
ablation,V1,0.4,3,rotated,0.400000,70
ablation,V1,0.4,3,sheared,0.242857,70
ablation,V2,0.4,3,canonical,0.814286,70
ablation,V2,0.4,3,fragmented,0.328571,70
ablation,V2,0.4,3,low_contrast,0.371429,70
ablation,V2,0.4,3,noise,0.414286,70
ablation,V2,0.4,3,crowded,0.242857,70
ablation,V2,0.4,3,rotated,0.485714,70
ablation,V2,0.4,3,sheared,0.400000,70
ablation,V4,0.4,3,canonical,0.200000,70
ablation,V4,0.4,3,fragmented,0.128571,70
ablation,V4,0.4,3,low_contrast,0.300000,70
ablation,V4,0.4,3,noise,0.371429,70
ablation,V4,0.4,3,crowded,0.085714,70
ablation,V4,0.4,3,rotated,0.185714,70
ablation,V4,0.4,3,sheared,0.185714,70
ablation,IT,0.4,3,canonical,0.700000,70
ablation,IT,0.4,3,fragmented,0.414286,70
ablation,IT,0.4,3,low_contrast,0.557143,70
ablation,IT,0.4,3,noise,0.671429,70
ablation,IT,0.4,3,crowded,0.271429,70
ablation,IT,0.4,3,rotated,0.528571,70
ablation,IT,0.4,3,sheared,0.528571,70
ablation,V1,0.4,4,canonical,0.600000,70
ablation,V1,0.4,4,fragmented,0.228571,70
ablation,V1,0.4,4,low_contrast,0.171429,70
ablation,V1,0.4,4,noise,0.142857,70
ablation,V1,0.4,4,crowded,0.157143,70
ablation,V1,0.4,4,rotated,0.385714,70
ablation,V1,0.4,4,sheared,0.314286,70
ablation,V2,0.4,4,canonical,0.657143,70
ablation,V2,0.4,4,fragmented,0.185714,70
ablation,V2,0.4,4,low_contrast,0.528571,70
ablation,V2,0.4,4,noise,0.328571,70
ablation,V2,0.4,4,crowded,0.228571,70
ablation,V2,0.4,4,rotated,0.414286,70
ablation,V2,0.4,4,sheared,0.371429,70
ablation,V4,0.4,4,canonical,0.242857,70
ablation,V4,0.4,4,fragmented,0.114286,70
ablation,V4,0.4,4,low_contrast,0.228571,70
ablation,V4,0.4,4,noise,0.214286,70
ablation,V4,0.4,4,crowded,0.157143,70
ablation,V4,0.4,4,rotated,0.185714,70
ablation,V4,0.4,4,sheared,0.142857,70
ablation,IT,0.4,4,canonical,0.714286,70
ablation,IT,0.4,4,fragmented,0.471429,70
ablation,IT,0.4,4,low_contrast,0.642857,70
ablation,IT,0.4,4,noise,0.785714,70
ablation,IT,0.4,4,crowded,0.314286,70
ablation,IT,0.4,4,rotated,0.500000,70
ablation,IT,0.4,4,sheared,0.528571,70
ablation,V1,0.4,5,canonical,0.500000,70
ablation,V1,0.4,5,fragmented,0.357143,70
ablation,V1,0.4,5,low_contrast,0.300000,70
ablation,V1,0.4,5,noise,0.442857,70
ablation,V1,0.4,5,crowded,0.142857,70
ablation,V1,0.4,5,rotated,0.414286,70
ablation,V1,0.4,5,sheared,0.400000,70
ablation,V2,0.4,5,canonical,0.828571,70
ablation,V2,0.4,5,fragmented,0.471429,70
ablation,V2,0.4,5,low_contrast,0.600000,70
ablation,V2,0.4,5,noise,0.471429,70
ablation,V2,0.4,5,crowded,0.528571,70
ablation,V2,0.4,5,rotated,0.585714,70
ablation,V2,0.4,5,sheared,0.700000,70
ablation,V4,0.4,5,canonical,0.100000,70
ablation,V4,0.4,5,fragmented,0.114286,70
ablation,V4,0.4,5,low_contrast,0.200000,70
ablation,V4,0.4,5,noise,0.142857,70
ablation,V4,0.4,5,crowded,0.128571,70
ablation,V4,0.4,5,rotated,0.200000,70
ablation,V4,0.4,5,sheared,0.200000,70
ablation,IT,0.4,5,canonical,0.742857,70
ablation,IT,0.4,5,fragmented,0.428571,70
ablation,IT,0.4,5,low_contrast,0.785714,70
ablation,IT,0.4,5,noise,0.700000,70
ablation,IT,0.4,5,crowded,0.442857,70
ablation,IT,0.4,5,rotated,0.657143,70
ablation,IT,0.4,5,sheared,0.557143,70
ablation,V1,0.55,0,canonical,0.457143,70
ablation,V1,0.55,0,fragmented,0.185714,70
ablation,V1,0.55,0,low_contrast,0.171429,70
ablation,V1,0.55,0,noise,0.114286,70
ablation,V1,0.55,0,crowded,0.171429,70
ablation,V1,0.55,0,rotated,0.257143,70
ablation,V1,0.55,0,sheared,0.242857,70
ablation,V2,0.55,0,canonical,0.600000,70
ablation,V2,0.55,0,fragmented,0.271429,70
ablation,V2,0.55,0,low_contrast,0.100000,70
ablation,V2,0.55,0,noise,0.171429,70
ablation,V2,0.55,0,crowded,0.228571,70
ablation,V2,0.55,0,rotated,0.314286,70
ablation,V2,0.55,0,sheared,0.542857,70
ablation,V4,0.55,0,canonical,0.100000,70
ablation,V4,0.55,0,fragmented,0.100000,70
ablation,V4,0.55,0,low_contrast,0.100000,70
ablation,V4,0.55,0,noise,0.100000,70
ablation,V4,0.55,0,crowded,0.100000,70
ablation,V4,0.55,0,rotated,0.100000,70
ablation,V4,0.55,0,sheared,0.100000,70
ablation,IT,0.55,0,canonical,0.557143,70
ablation,IT,0.55,0,fragmented,0.271429,70
ablation,IT,0.55,0,low_contrast,0.414286,70
ablation,IT,0.55,0,noise,0.457143,70
ablation,IT,0.55,0,crowded,0.328571,70
ablation,IT,0.55,0,rotated,0.400000,70
ablation,IT,0.55,0,sheared,0.457143,70
ablation,V1,0.55,1,canonical,0.714286,70
ablation,V1,0.55,1,fragmented,0.257143,70
ablation,V1,0.55,1,low_contrast,0.300000,70
ablation,V1,0.55,1,noise,0.128571,70
ablation,V1,0.55,1,crowded,0.200000,70
ablation,V1,0.55,1,rotated,0.442857,70
ablation,V1,0.55,1,sheared,0.414286,70
ablation,V2,0.55,1,canonical,0.414286,70
ablation,V2,0.55,1,fragmented,0.200000,70
ablation,V2,0.55,1,low_contrast,0.242857,70
ablation,V2,0.55,1,noise,0.171429,70
ablation,V2,0.55,1,crowded,0.257143,70
ablation,V2,0.55,1,rotated,0.228571,70
ablation,V2,0.55,1,sheared,0.328571,70
ablation,V4,0.55,1,canonical,0.228571,70
ablation,V4,0.55,1,fragmented,0.128571,70
ablation,V4,0.55,1,low_contrast,0.100000,70
ablation,V4,0.55,1,noise,0.100000,70
ablation,V4,0.55,1,crowded,0.142857,70
ablation,V4,0.55,1,rotated,0.171429,70
ablation,V4,0.55,1,sheared,0.200000,70
ablation,IT,0.55,1,canonical,0.542857,70
ablation,IT,0.55,1,fragmented,0.257143,70
ablation,IT,0.55,1,low_contrast,0.500000,70
ablation,IT,0.55,1,noise,0.457143,70
ablation,IT,0.55,1,crowded,0.100000,70
ablation,IT,0.55,1,rotated,0.514286,70
ablation,IT,0.55,1,sheared,0.342857,70
ablation,V1,0.55,2,canonical,0.628571,70
ablation,V1,0.55,2,fragmented,0.200000,70
ablation,V1,0.55,2,low_contrast,0.185714,70
ablation,V1,0.55,2,noise,0.100000,70
ablation,V1,0.55,2,crowded,0.300000,70
ablation,V1,0.55,2,rotated,0.371429,70
ablation,V1,0.55,2,sheared,0.271429,70
ablation,V2,0.55,2,canonical,0.457143,70
ablation,V2,0.55,2,fragmented,0.171429,70
ablation,V2,0.55,2,low_contrast,0.214286,70
ablation,V2,0.55,2,noise,0.100000,70
ablation,V2,0.55,2,crowded,0.271429,70
ablation,V2,0.55,2,rotated,0.357143,70
ablation,V2,0.55,2,sheared,0.314286,70
ablation,V4,0.55,2,canonical,0.300000,70
ablation,V4,0.55,2,fragmented,0.142857,70
ablation,V4,0.55,2,low_contrast,0.114286,70
ablation,V4,0.55,2,noise,0.171429,70
ablation,V4,0.55,2,crowded,0.228571,70
ablation,V4,0.55,2,rotated,0.100000,70
ablation,V4,0.55,2,sheared,0.185714,70
ablation,IT,0.55,2,canonical,0.414286,70
ablation,IT,0.55,2,fragmented,0.442857,70
ablation,IT,0.55,2,low_contrast,0.314286,70
ablation,IT,0.55,2,noise,0.671429,70
ablation,IT,0.55,2,crowded,0.185714,70
ablation,IT,0.55,2,rotated,0.371429,70
ablation,IT,0.55,2,sheared,0.414286,70
ablation,V1,0.55,3,canonical,0.528571,70
ablation,V1,0.55,3,fragmented,0.385714,70
ablation,V1,0.55,3,low_contrast,0.128571,70
ablation,V1,0.55,3,noise,0.100000,70
ablation,V1,0.55,3,crowded,0.271429,70
ablation,V1,0.55,3,rotated,0.400000,70
ablation,V1,0.55,3,sheared,0.485714,70
ablation,V2,0.55,3,canonical,0.700000,70
ablation,V2,0.55,3,fragmented,0.257143,70
ablation,V2,0.55,3,low_contrast,0.100000,70
ablation,V2,0.55,3,noise,0.242857,70
ablation,V2,0.55,3,crowded,0.242857,70
ablation,V2,0.55,3,rotated,0.357143,70
ablation,V2,0.55,3,sheared,0.357143,70
ablation,V4,0.55,3,canonical,0.171429,70
ablation,V4,0.55,3,fragmented,0.157143,70
ablation,V4,0.55,3,low_contrast,0.100000,70
ablation,V4,0.55,3,noise,0.100000,70
ablation,V4,0.55,3,crowded,0.085714,70
ablation,V4,0.55,3,rotated,0.142857,70
ablation,V4,0.55,3,sheared,0.171429,70
ablation,IT,0.55,3,canonical,0.500000,70
ablation,IT,0.55,3,fragmented,0.300000,70
ablation,IT,0.55,3,low_contrast,0.400000,70
ablation,IT,0.55,3,noise,0.471429,70
ablation,IT,0.55,3,crowded,0.285714,70
ablation,IT,0.55,3,rotated,0.457143,70
ablation,IT,0.55,3,sheared,0.228571,70
ablation,V1,0.55,4,canonical,0.442857,70
ablation,V1,0.55,4,fragmented,0.100000,70
ablation,V1,0.55,4,low_contrast,0.128571,70
ablation,V1,0.55,4,noise,0.100000,70
ablation,V1,0.55,4,crowded,0.257143,70
ablation,V1,0.55,4,rotated,0.342857,70
ablation,V1,0.55,4,sheared,0.285714,70
ablation,V2,0.55,4,canonical,0.500000,70
ablation,V2,0.55,4,fragmented,0.414286,70
ablation,V2,0.55,4,low_contrast,0.371429,70
ablation,V2,0.55,4,noise,0.200000,70
ablation,V2,0.55,4,crowded,0.314286,70
ablation,V2,0.55,4,rotated,0.357143,70
ablation,V2,0.55,4,sheared,0.357143,70
ablation,V4,0.55,4,canonical,0.485714,70
ablation,V4,0.55,4,fragmented,0.185714,70
ablation,V4,0.55,4,low_contrast,0.342857,70
ablation,V4,0.55,4,noise,0.285714,70
ablation,V4,0.55,4,crowded,0.228571,70
ablation,V4,0.55,4,rotated,0.300000,70
ablation,V4,0.55,4,sheared,0.300000,70
ablation,IT,0.55,4,canonical,0.371429,70
ablation,IT,0.55,4,fragmented,0.285714,70
ablation,IT,0.55,4,low_contrast,0.300000,70
ablation,IT,0.55,4,noise,0.485714,70
ablation,IT,0.55,4,crowded,0.300000,70
ablation,IT,0.55,4,rotated,0.285714,70
ablation,IT,0.55,4,sheared,0.342857,70
ablation,V1,0.55,5,canonical,0.228571,70
ablation,V1,0.55,5,fragmented,0.128571,70
ablation,V1,0.55,5,low_contrast,0.128571,70
ablation,V1,0.55,5,noise,0.071429,70
ablation,V1,0.55,5,crowded,0.171429,70
ablation,V1,0.55,5,rotated,0.285714,70
ablation,V1,0.55,5,sheared,0.314286,70
ablation,V2,0.55,5,canonical,0.357143,70
ablation,V2,0.55,5,fragmented,0.157143,70
ablation,V2,0.55,5,low_contrast,0.100000,70
ablation,V2,0.55,5,noise,0.100000,70
ablation,V2,0.55,5,crowded,0.200000,70
ablation,V2,0.55,5,rotated,0.214286,70
ablation,V2,0.55,5,sheared,0.171429,70
ablation,V4,0.55,5,canonical,0.114286,70
ablation,V4,0.55,5,fragmented,0.114286,70
ablation,V4,0.55,5,low_contrast,0.100000,70
ablation,V4,0.55,5,noise,0.128571,70
ablation,V4,0.55,5,crowded,0.142857,70
ablation,V4,0.55,5,rotated,0.100000,70
ablation,V4,0.55,5,sheared,0.171429,70
ablation,IT,0.55,5,canonical,0.257143,70
ablation,IT,0.55,5,fragmented,0.300000,70
ablation,IT,0.55,5,low_contrast,0.228571,70
ablation,IT,0.55,5,noise,0.400000,70
ablation,IT,0.55,5,crowded,0.214286,70
ablation,IT,0.55,5,rotated,0.171429,70
ablation,IT,0.55,5,sheared,0.314286,70
decay,V1,0.01,0,canonical,0.985714,70
decay,V1,0.01,0,fragmented,0.614286,70
decay,V1,0.01,0,low_contrast,1.000000,70
decay,V1,0.01,0,noise,0.971429,70
decay,V1,0.01,0,crowded,0.642857,70
decay,V1,0.01,0,rotated,0.814286,70
decay,V1,0.01,0,sheared,0.914286,70
decay,V2,0.01,0,canonical,1.000000,70
decay,V2,0.01,0,fragmented,0.657143,70
decay,V2,0.01,0,low_contrast,1.000000,70
decay,V2,0.01,0,noise,0.971429,70
decay,V2,0.01,0,crowded,0.828571,70
decay,V2,0.01,0,rotated,0.971429,70
decay,V2,0.01,0,sheared,1.000000,70
decay,V4,0.01,0,canonical,1.000000,70
decay,V4,0.01,0,fragmented,0.642857,70
decay,V4,0.01,0,low_contrast,1.000000,70
decay,V4,0.01,0,noise,0.971429,70
decay,V4,0.01,0,crowded,0.728571,70
decay,V4,0.01,0,rotated,0.957143,70
decay,V4,0.01,0,sheared,0.971429,70
decay,IT,0.01,0,canonical,1.000000,70
decay,IT,0.01,0,fragmented,0.557143,70
decay,IT,0.01,0,low_contrast,1.000000,70
decay,IT,0.01,0,noise,0.957143,70
decay,IT,0.01,0,crowded,0.685714,70
decay,IT,0.01,0,rotated,0.928571,70
decay,IT,0.01,0,sheared,0.985714,70
decay,V1,0.01,1,canonical,0.985714,70
decay,V1,0.01,1,fragmented,0.614286,70
decay,V1,0.01,1,low_contrast,0.928571,70
decay,V1,0.01,1,noise,0.971429,70
decay,V1,0.01,1,crowded,0.657143,70
decay,V1,0.01,1,rotated,0.914286,70
decay,V1,0.01,1,sheared,0.957143,70
decay,V2,0.01,1,canonical,1.000000,70
decay,V2,0.01,1,fragmented,0.614286,70
decay,V2,0.01,1,low_contrast,0.985714,70
decay,V2,0.01,1,noise,0.957143,70
decay,V2,0.01,1,crowded,0.757143,70
decay,V2,0.01,1,rotated,0.971429,70
decay,V2,0.01,1,sheared,0.985714,70
decay,V4,0.01,1,canonical,1.000000,70
decay,V4,0.01,1,fragmented,0.628571,70
decay,V4,0.01,1,low_contrast,1.000000,70
decay,V4,0.01,1,noise,0.942857,70
decay,V4,0.01,1,crowded,0.828571,70
decay,V4,0.01,1,rotated,0.957143,70
decay,V4,0.01,1,sheared,0.985714,70
decay,IT,0.01,1,canonical,1.000000,70
decay,IT,0.01,1,fragmented,0.628571,70
decay,IT,0.01,1,low_contrast,1.000000,70
decay,IT,0.01,1,noise,0.971429,70
decay,IT,0.01,1,crowded,0.757143,70
decay,IT,0.01,1,rotated,0.957143,70
decay,IT,0.01,1,sheared,0.985714,70
decay,V1,0.01,2,canonical,0.985714,70
decay,V1,0.01,2,fragmented,0.642857,70
decay,V1,0.01,2,low_contrast,1.000000,70
decay,V1,0.01,2,noise,0.971429,70
decay,V1,0.01,2,crowded,0.685714,70
decay,V1,0.01,2,rotated,0.928571,70
decay,V1,0.01,2,sheared,0.971429,70
decay,V2,0.01,2,canonical,1.000000,70
decay,V2,0.01,2,fragmented,0.628571,70
decay,V2,0.01,2,low_contrast,0.985714,70
decay,V2,0.01,2,noise,0.971429,70
decay,V2,0.01,2,crowded,0.771429,70
decay,V2,0.01,2,rotated,0.942857,70
decay,V2,0.01,2,sheared,0.985714,70
decay,V4,0.01,2,canonical,1.000000,70
decay,V4,0.01,2,fragmented,0.614286,70
decay,V4,0.01,2,low_contrast,1.000000,70
decay,V4,0.01,2,noise,0.928571,70
decay,V4,0.01,2,crowded,0.700000,70
decay,V4,0.01,2,rotated,0.957143,70
decay,V4,0.01,2,sheared,1.000000,70
decay,IT,0.01,2,canonical,1.000000,70
decay,IT,0.01,2,fragmented,0.657143,70
decay,IT,0.01,2,low_contrast,1.000000,70
decay,IT,0.01,2,noise,0.942857,70
decay,IT,0.01,2,crowded,0.814286,70
decay,IT,0.01,2,rotated,0.985714,70
decay,IT,0.01,2,sheared,0.957143,70
decay,V1,0.01,3,canonical,1.000000,70
decay,V1,0.01,3,fragmented,0.671429,70
decay,V1,0.01,3,low_contrast,1.000000,70
decay,V1,0.01,3,noise,0.942857,70
decay,V1,0.01,3,crowded,0.785714,70
decay,V1,0.01,3,rotated,0.928571,70
decay,V1,0.01,3,sheared,0.971429,70
decay,V2,0.01,3,canonical,1.000000,70
decay,V2,0.01,3,fragmented,0.628571,70
decay,V2,0.01,3,low_contrast,1.000000,70
decay,V2,0.01,3,noise,0.971429,70
decay,V2,0.01,3,crowded,0.714286,70
decay,V2,0.01,3,rotated,0.957143,70
decay,V2,0.01,3,sheared,0.971429,70
decay,V4,0.01,3,canonical,1.000000,70
decay,V4,0.01,3,fragmented,0.642857,70
decay,V4,0.01,3,low_contrast,1.000000,70
decay,V4,0.01,3,noise,0.957143,70
decay,V4,0.01,3,crowded,0.785714,70
decay,V4,0.01,3,rotated,0.942857,70
decay,V4,0.01,3,sheared,0.985714,70
decay,IT,0.01,3,canonical,1.000000,70
decay,IT,0.01,3,fragmented,0.614286,70
decay,IT,0.01,3,low_contrast,1.000000,70
decay,IT,0.01,3,noise,0.942857,70
decay,IT,0.01,3,crowded,0.771429,70
decay,IT,0.01,3,rotated,0.957143,70
decay,IT,0.01,3,sheared,0.942857,70
decay,V1,0.01,4,canonical,1.000000,70
decay,V1,0.01,4,fragmented,0.614286,70
decay,V1,0.01,4,low_contrast,1.000000,70
decay,V1,0.01,4,noise,0.957143,70
decay,V1,0.01,4,crowded,0.657143,70
decay,V1,0.01,4,rotated,0.828571,70
decay,V1,0.01,4,sheared,0.928571,70
decay,V2,0.01,4,canonical,1.000000,70
decay,V2,0.01,4,fragmented,0.614286,70
decay,V2,0.01,4,low_contrast,1.000000,70
decay,V2,0.01,4,noise,0.971429,70
decay,V2,0.01,4,crowded,0.842857,70
decay,V2,0.01,4,rotated,0.971429,70
decay,V2,0.01,4,sheared,1.000000,70
decay,V4,0.01,4,canonical,1.000000,70
decay,V4,0.01,4,fragmented,0.671429,70
decay,V4,0.01,4,low_contrast,1.000000,70
decay,V4,0.01,4,noise,0.971429,70
decay,V4,0.01,4,crowded,0.771429,70
decay,V4,0.01,4,rotated,0.971429,70
decay,V4,0.01,4,sheared,0.957143,70
decay,IT,0.01,4,canonical,0.985714,70
decay,IT,0.01,4,fragmented,0.614286,70
decay,IT,0.01,4,low_contrast,1.000000,70
decay,IT,0.01,4,noise,0.942857,70
decay,IT,0.01,4,crowded,0.728571,70
decay,IT,0.01,4,rotated,0.957143,70
decay,IT,0.01,4,sheared,1.000000,70
decay,V1,0.01,5,canonical,0.914286,70
decay,V1,0.01,5,fragmented,0.542857,70
decay,V1,0.01,5,low_contrast,1.000000,70
decay,V1,0.01,5,noise,0.971429,70
decay,V1,0.01,5,crowded,0.514286,70
decay,V1,0.01,5,rotated,0.828571,70
decay,V1,0.01,5,sheared,0.885714,70
decay,V2,0.01,5,canonical,1.000000,70
decay,V2,0.01,5,fragmented,0.628571,70
decay,V2,0.01,5,low_contrast,1.000000,70
decay,V2,0.01,5,noise,0.928571,70
decay,V2,0.01,5,crowded,0.814286,70
decay,V2,0.01,5,rotated,0.985714,70
decay,V2,0.01,5,sheared,0.985714,70
decay,V4,0.01,5,canonical,1.000000,70
decay,V4,0.01,5,fragmented,0.614286,70
decay,V4,0.01,5,low_contrast,1.000000,70
decay,V4,0.01,5,noise,0.942857,70
decay,V4,0.01,5,crowded,0.757143,70
decay,V4,0.01,5,rotated,0.914286,70
decay,V4,0.01,5,sheared,0.985714,70
decay,IT,0.01,5,canonical,1.000000,70
decay,IT,0.01,5,fragmented,0.657143,70
decay,IT,0.01,5,low_contrast,1.000000,70
decay,IT,0.01,5,noise,0.957143,70
decay,IT,0.01,5,crowded,0.771429,70
decay,IT,0.01,5,rotated,0.957143,70
decay,IT,0.01,5,sheared,0.985714,70
decay,V1,0.03,0,canonical,0.885714,70
decay,V1,0.03,0,fragmented,0.500000,70
decay,V1,0.03,0,low_contrast,1.000000,70
decay,V1,0.03,0,noise,0.971429,70
decay,V1,0.03,0,crowded,0.442857,70
decay,V1,0.03,0,rotated,0.685714,70
decay,V1,0.03,0,sheared,0.800000,70
decay,V2,0.03,0,canonical,1.000000,70
decay,V2,0.03,0,fragmented,0.657143,70
decay,V2,0.03,0,low_contrast,0.871429,70
decay,V2,0.03,0,noise,0.971429,70
decay,V2,0.03,0,crowded,0.757143,70
decay,V2,0.03,0,rotated,0.957143,70
decay,V2,0.03,0,sheared,0.957143,70
decay,V4,0.03,0,canonical,0.985714,70
decay,V4,0.03,0,fragmented,0.642857,70
decay,V4,0.03,0,low_contrast,1.000000,70
decay,V4,0.03,0,noise,0.957143,70
decay,V4,0.03,0,crowded,0.642857,70
decay,V4,0.03,0,rotated,0.957143,70
decay,V4,0.03,0,sheared,0.942857,70
decay,IT,0.03,0,canonical,1.000000,70
decay,IT,0.03,0,fragmented,0.514286,70
decay,IT,0.03,0,low_contrast,0.971429,70
decay,IT,0.03,0,noise,0.900000,70
decay,IT,0.03,0,crowded,0.571429,70
decay,IT,0.03,0,rotated,0.900000,70
decay,IT,0.03,0,sheared,0.914286,70
decay,V1,0.03,1,canonical,0.942857,70
decay,V1,0.03,1,fragmented,0.528571,70
decay,V1,0.03,1,low_contrast,0.814286,70
decay,V1,0.03,1,noise,0.971429,70
decay,V1,0.03,1,crowded,0.371429,70
decay,V1,0.03,1,rotated,0.614286,70
decay,V1,0.03,1,sheared,0.814286,70
decay,V2,0.03,1,canonical,0.985714,70
decay,V2,0.03,1,fragmented,0.628571,70
decay,V2,0.03,1,low_contrast,0.871429,70
decay,V2,0.03,1,noise,0.957143,70
decay,V2,0.03,1,crowded,0.671429,70
decay,V2,0.03,1,rotated,0.900000,70
decay,V2,0.03,1,sheared,0.971429,70
decay,V4,0.03,1,canonical,1.000000,70
decay,V4,0.03,1,fragmented,0.614286,70
decay,V4,0.03,1,low_contrast,0.971429,70
decay,V4,0.03,1,noise,0.914286,70
decay,V4,0.03,1,crowded,0.728571,70
decay,V4,0.03,1,rotated,0.957143,70
decay,V4,0.03,1,sheared,0.871429,70
decay,IT,0.03,1,canonical,1.000000,70
decay,IT,0.03,1,fragmented,0.600000,70
decay,IT,0.03,1,low_contrast,0.985714,70
decay,IT,0.03,1,noise,0.971429,70
decay,IT,0.03,1,crowded,0.700000,70
decay,IT,0.03,1,rotated,0.928571,70
decay,IT,0.03,1,sheared,0.957143,70
decay,V1,0.03,2,canonical,0.928571,70
decay,V1,0.03,2,fragmented,0.485714,70
decay,V1,0.03,2,low_contrast,0.985714,70
decay,V1,0.03,2,noise,0.928571,70
decay,V1,0.03,2,crowded,0.357143,70
decay,V1,0.03,2,rotated,0.671429,70
decay,V1,0.03,2,sheared,0.757143,70
decay,V2,0.03,2,canonical,0.985714,70
decay,V2,0.03,2,fragmented,0.614286,70
decay,V2,0.03,2,low_contrast,0.814286,70
decay,V2,0.03,2,noise,0.957143,70
decay,V2,0.03,2,crowded,0.642857,70
decay,V2,0.03,2,rotated,0.914286,70
decay,V2,0.03,2,sheared,0.957143,70
decay,V4,0.03,2,canonical,1.000000,70
decay,V4,0.03,2,fragmented,0.714286,70
decay,V4,0.03,2,low_contrast,0.985714,70
decay,V4,0.03,2,noise,0.900000,70
decay,V4,0.03,2,crowded,0.600000,70
decay,V4,0.03,2,rotated,0.928571,70
decay,V4,0.03,2,sheared,0.928571,70
decay,IT,0.03,2,canonical,1.000000,70
decay,IT,0.03,2,fragmented,0.657143,70
decay,IT,0.03,2,low_contrast,0.985714,70
decay,IT,0.03,2,noise,0.928571,70
decay,IT,0.03,2,crowded,0.728571,70
decay,IT,0.03,2,rotated,0.928571,70
decay,IT,0.03,2,sheared,0.971429,70
decay,V1,0.03,3,canonical,1.000000,70
decay,V1,0.03,3,fragmented,0.642857,70
decay,V1,0.03,3,low_contrast,0.957143,70
decay,V1,0.03,3,noise,0.957143,70
decay,V1,0.03,3,crowded,0.557143,70
decay,V1,0.03,3,rotated,0.857143,70
decay,V1,0.03,3,sheared,0.885714,70
decay,V2,0.03,3,canonical,1.000000,70
decay,V2,0.03,3,fragmented,0.614286,70
decay,V2,0.03,3,low_contrast,0.814286,70
decay,V2,0.03,3,noise,0.957143,70
decay,V2,0.03,3,crowded,0.757143,70
decay,V2,0.03,3,rotated,0.957143,70
decay,V2,0.03,3,sheared,0.971429,70
decay,V4,0.03,3,canonical,1.000000,70
decay,V4,0.03,3,fragmented,0.614286,70
decay,V4,0.03,3,low_contrast,1.000000,70
decay,V4,0.03,3,noise,0.957143,70
decay,V4,0.03,3,crowded,0.657143,70
decay,V4,0.03,3,rotated,0.942857,70
decay,V4,0.03,3,sheared,0.914286,70
decay,IT,0.03,3,canonical,0.985714,70
decay,IT,0.03,3,fragmented,0.628571,70
decay,IT,0.03,3,low_contrast,0.985714,70
decay,IT,0.03,3,noise,0.914286,70
decay,IT,0.03,3,crowded,0.757143,70
decay,IT,0.03,3,rotated,0.885714,70
decay,IT,0.03,3,sheared,0.942857,70
decay,V1,0.03,4,canonical,0.957143,70
decay,V1,0.03,4,fragmented,0.571429,70
decay,V1,0.03,4,low_contrast,0.957143,70
decay,V1,0.03,4,noise,0.942857,70
decay,V1,0.03,4,crowded,0.371429,70
decay,V1,0.03,4,rotated,0.757143,70
decay,V1,0.03,4,sheared,0.828571,70
decay,V2,0.03,4,canonical,0.985714,70
decay,V2,0.03,4,fragmented,0.571429,70
decay,V2,0.03,4,low_contrast,0.900000,70
decay,V2,0.03,4,noise,0.957143,70
decay,V2,0.03,4,crowded,0.671429,70
decay,V2,0.03,4,rotated,0.857143,70
decay,V2,0.03,4,sheared,0.928571,70
decay,V4,0.03,4,canonical,1.000000,70
decay,V4,0.03,4,fragmented,0.614286,70
decay,V4,0.03,4,low_contrast,0.985714,70
decay,V4,0.03,4,noise,0.928571,70
decay,V4,0.03,4,crowded,0.628571,70
decay,V4,0.03,4,rotated,0.914286,70
decay,V4,0.03,4,sheared,0.942857,70
decay,IT,0.03,4,canonical,0.971429,70
decay,IT,0.03,4,fragmented,0.542857,70
decay,IT,0.03,4,low_contrast,0.928571,70
decay,IT,0.03,4,noise,0.928571,70
decay,IT,0.03,4,crowded,0.600000,70
decay,IT,0.03,4,rotated,0.871429,70
decay,IT,0.03,4,sheared,0.885714,70
decay,V1,0.03,5,canonical,0.714286,70
decay,V1,0.03,5,fragmented,0.485714,70
decay,V1,0.03,5,low_contrast,0.928571,70
decay,V1,0.03,5,noise,0.942857,70
