kind,stage,severity,seed,condition,accuracy,n
ablation,V1,0.3,2,crowded,0.330000,100
ablation,V1,0.3,2,unusual_view,0.460000,100
ablation,V2,0.3,2,canonical,0.760000,100
ablation,V2,0.3,2,fragmented,0.470000,100
ablation,V2,0.3,2,low_contrast,0.750000,100
ablation,V2,0.3,2,noise,0.420000,100
ablation,V2,0.3,2,crowded,0.510000,100
ablation,V2,0.3,2,unusual_view,0.670000,100
ablation,V4,0.3,2,canonical,0.340000,100
ablation,V4,0.3,2,fragmented,0.180000,100
ablation,V4,0.3,2,low_contrast,0.340000,100
ablation,V4,0.3,2,noise,0.260000,100
ablation,V4,0.3,2,crowded,0.140000,100
ablation,V4,0.3,2,unusual_view,0.330000,100
ablation,IT,0.3,2,canonical,0.790000,100
ablation,IT,0.3,2,fragmented,0.440000,100
ablation,IT,0.3,2,low_contrast,0.760000,100
ablation,IT,0.3,2,noise,0.800000,100
ablation,IT,0.3,2,crowded,0.420000,100
ablation,IT,0.3,2,unusual_view,0.550000,100
ablation,V1,0.45,0,canonical,0.690000,100
ablation,V1,0.45,0,fragmented,0.300000,100
ablation,V1,0.45,0,low_contrast,0.360000,100
ablation,V1,0.45,0,noise,0.110000,100
ablation,V1,0.45,0,crowded,0.300000,100
ablation,V1,0.45,0,unusual_view,0.400000,100
ablation,V2,0.45,0,canonical,0.390000,100
ablation,V2,0.45,0,fragmented,0.250000,100
ablation,V2,0.45,0,low_contrast,0.210000,100
ablation,V2,0.45,0,noise,0.380000,100
ablation,V2,0.45,0,crowded,0.220000,100
ablation,V2,0.45,0,unusual_view,0.300000,100
ablation,V4,0.45,0,canonical,0.300000,100
ablation,V4,0.45,0,fragmented,0.160000,100
ablation,V4,0.45,0,low_contrast,0.190000,100
ablation,V4,0.45,0,noise,0.100000,100
ablation,V4,0.45,0,crowded,0.170000,100
ablation,V4,0.45,0,unusual_view,0.140000,100
ablation,IT,0.45,0,canonical,0.610000,100
ablation,IT,0.45,0,fragmented,0.380000,100
ablation,IT,0.45,0,low_contrast,0.560000,100
ablation,IT,0.45,0,noise,0.620000,100
ablation,IT,0.45,0,crowded,0.350000,100
ablation,IT,0.45,0,unusual_view,0.500000,100
ablation,V1,0.45,1,canonical,0.590000,100
ablation,V1,0.45,1,fragmented,0.240000,100
ablation,V1,0.45,1,low_contrast,0.440000,100
ablation,V1,0.45,1,noise,0.250000,100
ablation,V1,0.45,1,crowded,0.310000,100
ablation,V1,0.45,1,unusual_view,0.430000,100
ablation,V2,0.45,1,canonical,0.730000,100
ablation,V2,0.45,1,fragmented,0.220000,100
ablation,V2,0.45,1,low_contrast,0.260000,100
ablation,V2,0.45,1,noise,0.290000,100
ablation,V2,0.45,1,crowded,0.330000,100
ablation,V2,0.45,1,unusual_view,0.520000,100
ablation,V4,0.45,1,canonical,0.180000,100
ablation,V4,0.45,1,fragmented,0.140000,100
ablation,V4,0.45,1,low_contrast,0.190000,100
ablation,V4,0.45,1,noise,0.150000,100
ablation,V4,0.45,1,crowded,0.150000,100
ablation,V4,0.45,1,unusual_view,0.200000,100
ablation,IT,0.45,1,canonical,0.570000,100
