kind,stage,severity,seed,condition,accuracy,n
rec,V2,0.45,1,rotated,0.480000,100
rec,V2,0.45,1,sheared,0.260000,100
rec,V2,0.45,2,canonical,0.560000,100
rec,V2,0.45,2,fragmented,0.140000,100
rec,V2,0.45,2,low_contrast,0.280000,100
rec,V2,0.45,2,noise,0.180000,100
rec,V2,0.45,2,crowded,0.120000,100
rec,V2,0.45,2,rotated,0.240000,100
rec,V2,0.45,2,sheared,0.270000,100
rec,V2,0.62,0,canonical,0.410000,100
rec,V2,0.62,0,fragmented,0.300000,100
rec,V2,0.62,0,low_contrast,0.270000,100
rec,V2,0.62,0,noise,0.090000,100
rec,V2,0.62,0,crowded,0.120000,100
rec,V2,0.62,0,rotated,0.270000,100
rec,V2,0.62,0,sheared,0.200000,100
rec,V2,0.62,1,canonical,0.440000,100
rec,V2,0.62,1,fragmented,0.180000,100
rec,V2,0.62,1,low_contrast,0.120000,100
rec,V2,0.62,1,noise,0.180000,100
rec,V2,0.62,1,crowded,0.180000,100
rec,V2,0.62,1,rotated,0.310000,100
rec,V2,0.62,1,sheared,0.220000,100
rec,V2,0.62,2,canonical,0.180000,100
rec,V2,0.62,2,fragmented,0.160000,100
rec,V2,0.62,2,low_contrast,0.100000,100
rec,V2,0.62,2,noise,0.100000,100
rec,V2,0.62,2,crowded,0.110000,100
rec,V2,0.62,2,rotated,0.160000,100
rec,V2,0.62,2,sheared,0.150000,100
ff,V4,0.08,0,canonical,0.950000,100
ff,V4,0.08,0,fragmented,0.600000,100
ff,V4,0.08,0,low_contrast,0.870000,100
ff,V4,0.08,0,noise,0.880000,100
ff,V4,0.08,0,crowded,0.460000,100
ff,V4,0.08,0,rotated,0.820000,100
ff,V4,0.08,0,sheared,0.810000,100
ff,V4,0.08,1,canonical,0.970000,100
ff,V4,0.08,1,fragmented,0.600000,100
ff,V4,0.08,1,low_contrast,0.920000,100
ff,V4,0.08,1,noise,0.960000,100
ff,V4,0.08,1,crowded,0.500000,100
ff,V4,0.08,1,rotated,0.860000,100
ff,V4,0.08,1,sheared,0.870000,100
ff,V4,0.08,2,canonical,0.970000,100
ff,V4,0.08,2,fragmented,0.470000,100
ff,V4,0.08,2,low_contrast,0.970000,100
ff,V4,0.08,2,noise,0.750000,100
ff,V4,0.08,2,crowded,0.440000,100
ff,V4,0.08,2,rotated,0.740000,100
ff,V4,0.08,2,sheared,0.770000,100
ff,V4,0.18,0,canonical,0.820000,100
ff,V4,0.18,0,fragmented,0.540000,100
ff,V4,0.18,0,low_contrast,0.700000,100
ff,V4,0.18,0,noise,0.720000,100
ff,V4,0.18,0,crowded,0.380000,100
ff,V4,0.18,0,rotated,0.680000,100
ff,V4,0.18,0,sheared,0.530000,100
ff,V4,0.18,1,canonical,0.940000,100
ff,V4,0.18,1,fragmented,0.490000,100
ff,V4,0.18,1,low_contrast,0.800000,100
ff,V4,0.18,1,noise,0.700000,100
ff,V4,0.18,1,crowded,0.410000,100
ff,V4,0.18,1,rotated,0.820000,100
ff,V4,0.18,1,sheared,0.750000,100
ff,V4,0.18,2,canonical,0.930000,100
ff,V4,0.18,2,fragmented,0.470000,100
ff,V4,0.18,2,low_contrast,0.900000,100
ff,V4,0.18,2,noise,0.430000,100
ff,V4,0.18,2,crowded,0.380000,100
ff,V4,0.18,2,rotated,0.680000,100
ff,V4,0.18,2,sheared,0.770000,100
ff,V4,0.3,0,canonical,0.790000,100
ff,V4,0.3,0,fragmented,0.540000,100
ff,V4,0.3,0,low_contrast,0.600000,100
ff,V4,0.3,0,noise,0.620000,100
ff,V4,0.3,0,crowded,0.330000,100
ff,V4,0.3,0,rotated,0.600000,100
ff,V4,0.3,0,sheared,0.480000,100
ff,V4,0.3,1,canonical,0.700000,100
ff,V4,0.3,1,fragmented,0.270000,100
ff,V4,0.3,1,low_contrast,0.650000,100
ff,V4,0.3,1,noise,0.220000,100
ff,V4,0.3,1,crowded,0.360000,100
ff,V4,0.3,1,rotated,0.490000,100
ff,V4,0.3,1,sheared,0.510000,100
ff,V4,0.3,2,canonical,0.810000,100
ff,V4,0.3,2,fragmented,0.310000,100
ff,V4,0.3,2,low_contrast,0.530000,100
ff,V4,0.3,2,noise,0.130000,100
ff,V4,0.3,2,crowded,0.300000,100
ff,V4,0.3,2,rotated,0.580000,100
ff,V4,0.3,2,sheared,0.560000,100
ff,V4,0.45,0,canonical,0.440000,100
ff,V4,0.45,0,fragmented,0.250000,100
ff,V4,0.45,0,low_contrast,0.270000,100
ff,V4,0.45,0,noise,0.150000,100
ff,V4,0.45,0,crowded,0.210000,100
ff,V4,0.45,0,rotated,0.440000,100
ff,V4,0.45,0,sheared,0.290000,100
ff,V4,0.45,1,canonical,0.550000,100
ff,V4,0.45,1,fragmented,0.210000,100
ff,V4,0.45,1,low_contrast,0.460000,100
ff,V4,0.45,1,noise,0.130000,100
ff,V4,0.45,1,crowded,0.220000,100
ff,V4,0.45,1,rotated,0.380000,100
ff,V4,0.45,1,sheared,0.360000,100
ff,V4,0.45,2,canonical,0.550000,100
ff,V4,0.45,2,fragmented,0.200000,100
ff,V4,0.45,2,low_contrast,0.420000,100
ff,V4,0.45,2,noise,0.090000,100
ff,V4,0.45,2,crowded,0.240000,100
ff,V4,0.45,2,rotated,0.460000,100
ff,V4,0.45,2,sheared,0.520000,100
ff,V4,0.62,0,canonical,0.320000,100
ff,V4,0.62,0,fragmented,0.120000,100
ff,V4,0.62,0,low_contrast,0.230000,100
ff,V4,0.62,0,noise,0.140000,100
ff,V4,0.62,0,crowded,0.200000,100
ff,V4,0.62,0,rotated,0.280000,100
ff,V4,0.62,0,sheared,0.220000,100
ff,V4,0.62,1,canonical,0.330000,100
ff,V4,0.62,1,fragmented,0.150000,100
ff,V4,0.62,1,low_contrast,0.270000,100
ff,V4,0.62,1,noise,0.130000,100
ff,V4,0.62,1,crowded,0.210000,100
ff,V4,0.62,1,rotated,0.310000,100
ff,V4,0.62,1,sheared,0.310000,100
ff,V4,0.62,2,canonical,0.360000,100
ff,V4,0.62,2,fragmented,0.160000,100
ff,V4,0.62,2,low_contrast,0.150000,100
ff,V4,0.62,2,noise,0.170000,100
ff,V4,0.62,2,crowded,0.150000,100
ff,V4,0.62,2,rotated,0.270000,100
ff,V4,0.62,2,sheared,0.280000,100
rec,V4,0.08,0,canonical,0.890000,100
rec,V4,0.08,0,fragmented,0.580000,100
rec,V4,0.08,0,low_contrast,0.790000,100
rec,V4,0.08,0,noise,0.830000,100
rec,V4,0.08,0,crowded,0.400000,100
rec,V4,0.08,0,rotated,0.690000,100
rec,V4,0.08,0,sheared,0.740000,100
rec,V4,0.08,1,canonical,0.930000,100
rec,V4,0.08,1,fragmented,0.420000,100
rec,V4,0.08,1,low_contrast,0.830000,100
rec,V4,0.08,1,noise,0.840000,100
rec,V4,0.08,1,crowded,0.440000,100
rec,V4,0.08,1,rotated,0.710000,100
rec,V4,0.08,1,sheared,0.650000,100
rec,V4,0.08,2,canonical,0.910000,100
rec,V4,0.08,2,fragmented,0.360000,100
rec,V4,0.08,2,low_contrast,0.740000,100
rec,V4,0.08,2,noise,0.410000,100
rec,V4,0.08,2,crowded,0.380000,100
rec,V4,0.08,2,rotated,0.620000,100
rec,V4,0.08,2,sheared,0.600000,100
rec,V4,0.18,0,canonical,0.510000,100
rec,V4,0.18,0,fragmented,0.360000,100
rec,V4,0.18,0,low_contrast,0.230000,100
rec,V4,0.18,0,noise,0.560000,100
rec,V4,0.18,0,crowded,0.180000,100
rec,V4,0.18,0,rotated,0.490000,100
rec,V4,0.18,0,sheared,0.370000,100
rec,V4,0.18,1,canonical,0.690000,100
rec,V4,0.18,1,fragmented,0.450000,100
rec,V4,0.18,1,low_contrast,0.530000,100
rec,V4,0.18,1,noise,0.290000,100
rec,V4,0.18,1,crowded,0.300000,100
rec,V4,0.18,1,rotated,0.510000,100
rec,V4,0.18,1,sheared,0.430000,100
rec,V4,0.18,2,canonical,0.820000,100
rec,V4,0.18,2,fragmented,0.270000,100
rec,V4,0.18,2,low_contrast,0.610000,100
rec,V4,0.18,2,noise,0.160000,100
rec,V4,0.18,2,crowded,0.260000,100
rec,V4,0.18,2,rotated,0.550000,100
rec,V4,0.18,2,sheared,0.560000,100
rec,V4,0.3,0,canonical,0.420000,100
rec,V4,0.3,0,fragmented,0.250000,100
rec,V4,0.3,0,low_contrast,0.340000,100
rec,V4,0.3,0,noise,0.340000,100
rec,V4,0.3,0,crowded,0.220000,100
rec,V4,0.3,0,rotated,0.430000,100
rec,V4,0.3,0,sheared,0.390000,100
rec,V4,0.3,1,canonical,0.450000,100
rec,V4,0.3,1,fragmented,0.250000,100
rec,V4,0.3,1,low_contrast,0.300000,100
rec,V4,0.3,1,noise,0.050000,100
rec,V4,0.3,1,crowded,0.160000,100
rec,V4,0.3,1,rotated,0.390000,100
rec,V4,0.3,1,sheared,0.390000,100
rec,V4,0.3,2,canonical,0.410000,100
rec,V4,0.3,2,fragmented,0.300000,100
rec,V4,0.3,2,low_contrast,0.320000,100
rec,V4,0.3,2,noise,0.140000,100
rec,V4,0.3,2,crowded,0.230000,100
rec,V4,0.3,2,rotated,0.420000,100
rec,V4,0.3,2,sheared,0.340000,100
rec,V4,0.45,0,canonical,0.190000,100
rec,V4,0.45,0,fragmented,0.120000,100
rec,V4,0.45,0,low_contrast,0.180000,100
rec,V4,0.45,0,noise,0.050000,100
rec,V4,0.45,0,crowded,0.170000,100
rec,V4,0.45,0,rotated,0.220000,100
rec,V4,0.45,0,sheared,0.110000,100
rec,V4,0.45,1,canonical,0.220000,100
rec,V4,0.45,1,fragmented,0.180000,100
rec,V4,0.45,1,low_contrast,0.100000,100
rec,V4,0.45,1,noise,0.080000,100
rec,V4,0.45,1,crowded,0.160000,100
rec,V4,0.45,1,rotated,0.150000,100
rec,V4,0.45,1,sheared,0.100000,100
rec,V4,0.45,2,canonical,0.310000,100
rec,V4,0.45,2,fragmented,0.180000,100
rec,V4,0.45,2,low_contrast,0.170000,100
rec,V4,0.45,2,noise,0.110000,100
rec,V4,0.45,2,crowded,0.140000,100
rec,V4,0.45,2,rotated,0.290000,100
rec,V4,0.45,2,sheared,0.220000,100
rec,V4,0.62,0,canonical,0.100000,100
rec,V4,0.62,0,fragmented,0.100000,100
rec,V4,0.62,0,low_contrast,0.110000,100
rec,V4,0.62,0,noise,0.100000,100
rec,V4,0.62,0,crowded,0.110000,100
rec,V4,0.62,0,rotated,0.130000,100
rec,V4,0.62,0,sheared,0.100000,100
rec,V4,0.62,1,canonical,0.100000,100
rec,V4,0.62,1,fragmented,0.100000,100
rec,V4,0.62,1,low_contrast,0.100000,100
rec,V4,0.62,1,noise,0.030000,100
rec,V4,0.62,1,crowded,0.080000,100
rec,V4,0.62,1,rotated,0.100000,100
rec,V4,0.62,1,sheared,0.100000,100
rec,V4,0.62,2,canonical,0.100000,100
rec,V4,0.62,2,fragmented,0.100000,100
rec,V4,0.62,2,low_contrast,0.100000,100
rec,V4,0.62,2,noise,0.100000,100
rec,V4,0.62,2,crowded,0.120000,100
rec,V4,0.62,2,rotated,0.140000,100
rec,V4,0.62,2,sheared,0.140000,100
ff,IT,0.08,0,canonical,0.940000,100
ff,IT,0.08,0,fragmented,0.590000,100
ff,IT,0.08,0,low_contrast,0.960000,100
ff,IT,0.08,0,noise,0.890000,100
ff,IT,0.08,0,crowded,0.550000,100
ff,IT,0.08,0,rotated,0.780000,100
ff,IT,0.08,0,sheared,0.870000,100
ff,IT,0.08,1,canonical,0.830000,100
ff,IT,0.08,1,fragmented,0.510000,100
ff,IT,0.08,1,low_contrast,0.790000,100
ff,IT,0.08,1,noise,0.800000,100
ff,IT,0.08,1,crowded,0.420000,100
ff,IT,0.08,1,rotated,0.740000,100
ff,IT,0.08,1,sheared,0.800000,100
ff,IT,0.08,2,canonical,0.910000,100
ff,IT,0.08,2,fragmented,0.620000,100
ff,IT,0.08,2,low_contrast,0.950000,100
ff,IT,0.08,2,noise,0.870000,100
ff,IT,0.08,2,crowded,0.510000,100
ff,IT,0.08,2,rotated,0.780000,100
ff,IT,0.08,2,sheared,0.860000,100
ff,IT,0.18,0,canonical,0.930000,100
ff,IT,0.18,0,fragmented,0.530000,100
ff,IT,0.18,0,low_contrast,0.790000,100
ff,IT,0.18,0,noise,0.790000,100
ff,IT,0.18,0,crowded,0.500000,100
ff,IT,0.18,0,rotated,0.670000,100
ff,IT,0.18,0,sheared,0.810000,100
ff,IT,0.18,1,canonical,0.770000,100
ff,IT,0.18,1,fragmented,0.500000,100
ff,IT,0.18,1,low_contrast,0.770000,100
ff,IT,0.18,1,noise,0.750000,100
ff,IT,0.18,1,crowded,0.410000,100
ff,IT,0.18,1,rotated,0.680000,100
ff,IT,0.18,1,sheared,0.670000,100
ff,IT,0.18,2,canonical,0.780000,100
ff,IT,0.18,2,fragmented,0.490000,100
ff,IT,0.18,2,low_contrast,0.790000,100
ff,IT,0.18,2,noise,0.690000,100
ff,IT,0.18,2,crowded,0.450000,100
ff,IT,0.18,2,rotated,0.640000,100
ff,IT,0.18,2,sheared,0.680000,100
ff,IT,0.3,0,canonical,0.670000,100
ff,IT,0.3,0,fragmented,0.530000,100
ff,IT,0.3,0,low_contrast,0.700000,100
ff,IT,0.3,0,noise,0.550000,100
ff,IT,0.3,0,crowded,0.300000,100
ff,IT,0.3,0,rotated,0.530000,100
ff,IT,0.3,0,sheared,0.560000,100
ff,IT,0.3,1,canonical,0.670000,100
ff,IT,0.3,1,fragmented,0.440000,100
ff,IT,0.3,1,low_contrast,0.570000,100
ff,IT,0.3,1,noise,0.670000,100
ff,IT,0.3,1,crowded,0.320000,100
ff,IT,0.3,1,rotated,0.550000,100
ff,IT,0.3,1,sheared,0.620000,100
ff,IT,0.3,2,canonical,0.580000,100
ff,IT,0.3,2,fragmented,0.390000,100
ff,IT,0.3,2,low_contrast,0.730000,100
ff,IT,0.3,2,noise,0.760000,100
ff,IT,0.3,2,crowded,0.280000,100
ff,IT,0.3,2,rotated,0.540000,100
ff,IT,0.3,2,sheared,0.580000,100
ff,IT,0.45,0,canonical,0.440000,100
ff,IT,0.45,0,fragmented,0.200000,100
ff,IT,0.45,0,low_contrast,0.410000,100
ff,IT,0.45,0,noise,0.360000,100
ff,IT,0.45,0,crowded,0.250000,100
ff,IT,0.45,0,rotated,0.470000,100
ff,IT,0.45,0,sheared,0.550000,100
ff,IT,0.45,1,canonical,0.510000,100
ff,IT,0.45,1,fragmented,0.370000,100
ff,IT,0.45,1,low_contrast,0.480000,100
ff,IT,0.45,1,noise,0.590000,100
ff,IT,0.45,1,crowded,0.290000,100
ff,IT,0.45,1,rotated,0.450000,100
ff,IT,0.45,1,sheared,0.420000,100
ff,IT,0.45,2,canonical,0.540000,100
ff,IT,0.45,2,fragmented,0.300000,100
ff,IT,0.45,2,low_contrast,0.630000,100
ff,IT,0.45,2,noise,0.730000,100
ff,IT,0.45,2,crowded,0.200000,100
ff,IT,0.45,2,rotated,0.480000,100
ff,IT,0.45,2,sheared,0.590000,100
ff,IT,0.62,0,canonical,0.200000,100
ff,IT,0.62,0,fragmented,0.230000,100
ff,IT,0.62,0,low_contrast,0.310000,100
ff,IT,0.62,0,noise,0.250000,100
ff,IT,0.62,0,crowded,0.120000,100
ff,IT,0.62,0,rotated,0.230000,100
ff,IT,0.62,0,sheared,0.210000,100
ff,IT,0.62,1,canonical,0.270000,100
ff,IT,0.62,1,fragmented,0.220000,100
ff,IT,0.62,1,low_contrast,0.240000,100
ff,IT,0.62,1,noise,0.260000,100
ff,IT,0.62,1,crowded,0.140000,100
ff,IT,0.62,1,rotated,0.340000,100
ff,IT,0.62,1,sheared,0.280000,100
ff,IT,0.62,2,canonical,0.350000,100
ff,IT,0.62,2,fragmented,0.210000,100
ff,IT,0.62,2,low_contrast,0.390000,100
ff,IT,0.62,2,noise,0.320000,100
ff,IT,0.62,2,crowded,0.190000,100
ff,IT,0.62,2,rotated,0.310000,100
ff,IT,0.62,2,sheared,0.340000,100
rec,IT,0.08,0,canonical,0.950000,100
rec,IT,0.08,0,fragmented,0.630000,100
rec,IT,0.08,0,low_contrast,0.940000,100
rec,IT,0.08,0,noise,0.940000,100
rec,IT,0.08,0,crowded,0.530000,100
rec,IT,0.08,0,rotated,0.860000,100
rec,IT,0.08,0,sheared,0.840000,100
rec,IT,0.08,1,canonical,0.890000,100
rec,IT,0.08,1,fragmented,0.540000,100
rec,IT,0.08,1,low_contrast,0.850000,100
rec,IT,0.08,1,noise,0.900000,100
rec,IT,0.08,1,crowded,0.540000,100
rec,IT,0.08,1,rotated,0.790000,100
rec,IT,0.08,1,sheared,0.810000,100
rec,IT,0.08,2,canonical,0.950000,100
rec,IT,0.08,2,fragmented,0.640000,100
rec,IT,0.08,2,low_contrast,0.980000,100
rec,IT,0.08,2,noise,0.930000,100
rec,IT,0.08,2,crowded,0.520000,100
rec,IT,0.08,2,rotated,0.850000,100
rec,IT,0.08,2,sheared,0.860000,100
rec,IT,0.18,0,canonical,0.860000,100
rec,IT,0.18,0,fragmented,0.550000,100
rec,IT,0.18,0,low_contrast,0.860000,100
rec,IT,0.18,0,noise,0.880000,100
rec,IT,0.18,0,crowded,0.420000,100
rec,IT,0.18,0,rotated,0.830000,100
rec,IT,0.18,0,sheared,0.830000,100
rec,IT,0.18,1,canonical,0.800000,100
rec,IT,0.18,1,fragmented,0.530000,100
rec,IT,0.18,1,low_contrast,0.770000,100
rec,IT,0.18,1,noise,0.850000,100
rec,IT,0.18,1,crowded,0.430000,100
rec,IT,0.18,1,rotated,0.700000,100
rec,IT,0.18,1,sheared,0.800000,100
rec,IT,0.18,2,canonical,0.800000,100
rec,IT,0.18,2,fragmented,0.540000,100
rec,IT,0.18,2,low_contrast,0.830000,100
rec,IT,0.18,2,noise,0.770000,100
rec,IT,0.18,2,crowded,0.440000,100
rec,IT,0.18,2,rotated,0.650000,100
rec,IT,0.18,2,sheared,0.720000,100
rec,IT,0.3,0,canonical,0.950000,100
rec,IT,0.3,0,fragmented,0.570000,100
rec,IT,0.3,0,low_contrast,0.850000,100
rec,IT,0.3,0,noise,0.840000,100
rec,IT,0.3,0,crowded,0.420000,100
rec,IT,0.3,0,rotated,0.820000,100
rec,IT,0.3,0,sheared,0.780000,100
rec,IT,0.3,1,canonical,0.680000,100
rec,IT,0.3,1,fragmented,0.430000,100
rec,IT,0.3,1,low_contrast,0.720000,100
rec,IT,0.3,1,noise,0.850000,100
rec,IT,0.3,1,crowded,0.400000,100
rec,IT,0.3,1,rotated,0.660000,100
rec,IT,0.3,1,sheared,0.690000,100
rec,IT,0.3,2,canonical,0.750000,100
rec,IT,0.3,2,fragmented,0.480000,100
rec,IT,0.3,2,low_contrast,0.840000,100
rec,IT,0.3,2,noise,0.720000,100
rec,IT,0.3,2,crowded,0.380000,100
rec,IT,0.3,2,rotated,0.650000,100
rec,IT,0.3,2,sheared,0.700000,100
rec,IT,0.45,0,canonical,0.720000,100
rec,IT,0.45,0,fragmented,0.270000,100
rec,IT,0.45,0,low_contrast,0.570000,100
